filename,genre_id,length,avg_contrast,avg_harmonic,avg_chroma_stft,avg_rmse,avg_spectral_centroid,avg_spectral_bandwidth,avg_rolloff,avg_zero_crossing_rate,avg_mfcc1,avg_mfcc2,avg_mfcc3,avg_mfcc4,avg_mfcc5,avg_mfcc6,avg_mfcc7,avg_mfcc8,avg_mfcc9,avg_mfcc10,avg_mfcc11,avg_mfcc12,avg_mfcc13,avg_mfcc14,avg_mfcc15,avg_mfcc16,avg_mfcc17,avg_mfcc18,avg_mfcc19,avg_mfcc20
23275,7,29.976598639455800,28.357912717567100,-5.54148391529452E-06,0.2838901877403260,0.27904173731803900,652.4427280142030,942.8898153237540,1250.4769724898300,0.03187633133230050,-263.0743408203130,171.4296875,53.63985061645510,37.94375991821290,14.857600212097200,18.71591567993160,7.946186065673830,15.868449211120600,-2.3811724185943600,-1.5812246799469000,3.129655122756960,12.697545051574700,-1.6677055358886700,-4.5192694664001500,-11.30768871307370,-7.29177713394165,-8.545944213867190,3.143763780593870,-1.6857030391693100,-8.72896957397461
13166,0,29.976598639455800,22.733753593346800,-7.39872257327079E-06,0.35393625497818000,0.3016773462295530,2134.9786061971700,2432.5807007944600,4931.195252741330,0.071699430552866,-30.95891571044920,95.27832794189450,0.9880229234695440,42.53122329711910,-2.751418352127080,23.654787063598600,-9.80331802368164,18.46832847595220,-7.315495491027830,16.526966094970700,-5.5010762214660600,13.78736400604250,-8.666866302490230,7.653543472290040,-9.13076400756836,8.449321746826170,-6.801290988922120,6.856090545654300,-7.120005130767820,2.296454429626470
6746,1,29.976598639455800,23.506443193642600,7.03962650732137E-05,0.3031748831272130,0.10284096747636800,1199.452987341010,1488.2970736989300,2347.6111851580700,0.05699728589756000,-235.0718231201170,145.4335174560550,-4.486555576324460,34.27322006225590,-11.874940872192400,-5.578035354614260,-3.884822368621830,3.395289182662960,16.550296783447300,6.075101375579830,0.9754993319511410,10.293923377990700,-3.7982728481292700,0.3767339587211610,-3.0491411685943600,-1.8222746849060100,-0.003926106728613380,0.4376942217350010,-2.523620128631590,0.8190009593963620
6501,1,30.002721088435400,21.64791802485270,1.45920275826938E-05,0.3855900764465330,0.11134534329175900,1479.0596215286400,1977.4079479787200,3296.8699585810600,0.044702091792343400,-172.11048889160200,128.05426025390600,0.10040231049060800,38.41899871826170,-3.612778902053830,16.753807067871100,-7.075479984283450,12.650354385376000,-7.268143177032470,9.56130313873291,-3.8566417694091800,3.5592339038848900,-3.2524380683898900,2.042569637298580,-8.442412376403810,-0.2728929817676540,-7.734747886657720,-1.4503095149993900,-8.165284156799320,-2.245448112487790
12275,4,30.002721088435400,23.138271342414600,2.57196825259598E-06,0.48308518528938300,0.10999795794487,2807.4354302683000,2431.549110863590,5557.148505474190,0.14106456641531300,-144.7283477783200,71.66242218017580,-4.269507884979250,22.546146392822300,-15.366538047790500,11.309618949890100,-12.747984886169400,15.110590934753400,-17.455490112304700,4.0125412940979,-5.20827579498291,9.497552871704100,-9.653691291809080,5.899288654327390,-9.179637908935550,8.140263557434080,-8.189152717590330,4.046390056610110,-4.595734119415280,3.5972585678100600
14620,9,30.002721088435400,22.60016494742900,6.22980951447971E-05,0.43088793754577600,0.24689483642578100,2145.403940506170,2176.731620265750,4515.07803436775,0.09853613809938130,-41.34611511230470,101.74974822998000,-25.289052963256800,41.05646514892580,-3.3832786083221400,17.008699417114300,-10.357450485229500,17.828767776489300,-8.390496253967290,13.3317232131958,-8.586310386657720,10.624217987060500,-5.29172945022583,6.147524833679200,-7.358202934265140,4.584159851074220,-12.4489164352417,4.500567436218260,-8.883423805236820,-0.5185461640357970
16946,1,29.976598639455800,23.50189317281700,-1.74123524629977E-05,0.37044697999954200,0.23802416026592300,1598.5608578567700,1970.1848255239000,3271.4373055952300,0.06788281855151050,-45.589012145996100,135.75067138671900,-13.306312561035200,20.431564331054700,-9.490903854370120,21.628849029541000,-10.79548454284670,10.685489654541000,-17.11153221130370,8.933958053588870,-9.953222274780270,7.4916276931762700,-10.753681182861300,2.315953254699710,-12.4459228515625,5.146265983581540,-11.43215274810790,4.407898902893070,-5.35563325881958,-0.9499638676643370
24102,3,30.002721088435400,21.081292607844600,-2.49796357820742E-05,0.44263336062431300,0.0592653714120388,1132.0190452063800,1327.8520780943100,2098.6129866951900,0.05496770470804330,-230.14486694335900,170.96571350097700,-21.82052993774410,15.719484329223600,-8.39928913116455,-7.4063873291015600,-9.677470207214360,-3.463519811630250,-8.499676704406740,-4.75809907913208,-8.307233810424810,-4.820117473602300,-5.112770080566410,-2.776888608932500,-4.3403472900390600,-3.0727274417877200,-1.2313669919967700,-2.17179012298584,-1.351928472518920,-2.6846187114715600
14132,8,30.002721088435400,23.09143213595480,3.07274383715139E-08,0.41411957144737200,0.20166225731372800,2318.824179921410,2245.970649326000,4791.187656340630,0.1310855779920730,-54.8780403137207,96.46282196044920,-10.606581687927200,38.32332229614260,-13.879670143127400,19.144100189209000,-13.216750144958500,11.310086250305200,-9.37693977355957,13.706809043884300,-7.745669364929200,7.536254405975340,-8.821494102478030,5.036974906921390,-10.03731918334960,5.4979472160339400,-10.893898010253900,-0.8408848643302920,-8.10031509399414,1.7799164056778000
7045,8,30.002721088435400,21.676810817083900,-3.14311328111216E-05,0.4200012981891630,0.18687884509563400,3271.365757455360,2732.80078261336,6632.975977921980,0.1649337025087010,-24.839542388916000,55.9969482421875,-8.184433937072750,35.3947868347168,-13.9155855178833,23.292739868164100,-4.267215728759770,25.22211265563970,-5.354779243469240,19.38397216796880,-7.3173828125,15.767223358154300,-11.44942569732670,7.876172065734860,-10.633384704589800,5.735710144042970,-13.563140869140600,4.7836103439331100,-14.639037132263200,6.017765998840330
16076,0,29.976598639455800,26.292685114975900,0.0014218877768144000,0.41813531517982500,0.3304855525493620,2172.5552048552400,2472.7701703183900,4635.551546009630,0.05452826963109990,-97.62934112548830,98.55652618408200,24.405244827270500,21.32930564880370,12.549808502197300,20.863929748535200,-17.700040817260700,12.530339241027800,-25.389577865600600,13.218277931213400,-1.5060404539108300,14.693100929260300,-15.236756324768100,4.377504825592040,-3.996295690536500,-1.500788927078250,-5.404122352600100,14.734447479248000,11.958481788635300,16.604427337646500
4056,9,30.002721088435400,26.509778449020800,1.27935550153779E-07,0.2378046065568920,0.17307820916175800,1202.9234207789000,1310.7444611271800,2195.9120889827400,0.06545121265951280,-137.77259826660200,162.4993438720700,-45.172462463378900,27.567291259765600,-25.822429656982400,5.618325710296630,-19.58940315246580,-9.232808113098150,-10.164580345153800,-17.85978889465330,-2.449545383453370,-15.980910301208500,-15.660334587097200,-4.349337577819820,-8.830618858337400,-8.354227066040040,-3.837291955947880,-8.673994064331060,-4.137705326080320,-1.4821312427520800
4764,4,29.976598639455800,21.735660573500200,-2.69830138677207E-06,0.4149411916732790,0.27056965231895400,2652.1168520811000,2602.554296531510,5806.801008938080,0.11361899992738200,-31.1136417388916,79.73628997802730,-7.130568981170650,25.16765785217290,-6.399563312530520,18.267545700073200,-6.6935834884643600,15.208202362060500,-9.854613304138180,16.393817901611300,-8.149714469909670,10.71053695678710,-11.833711624145500,11.172438621521000,-6.782623767852780,4.625132083892820,-8.360430717468260,6.200979709625240,-8.796735763549810,2.4851315021514900
7446,7,29.976598639455800,25.326347911130800,-2.85092767171591E-07,0.25505581498146100,0.0618470273911953,1305.2035939591600,1317.6170399794300,2058.68930713231,0.07892379938032530,-242.13584899902300,154.57545471191400,-53.509185791015600,-12.277188301086400,-23.412918090820300,-9.898880958557130,-20.514057159423800,-6.524660110473630,-18.388540267944300,-3.72123122215271,-13.500649452209500,-2.7120132446289100,-8.669488906860350,-11.053503036499000,-15.682830810546900,-1.8244903087616000,-0.7544548511505130,0.08893810212612150,-3.481874942779540,2.672621965408330
9414,13,30.002721088435400,30.00980141057260,8.89793136593653E-06,0.3477003574371340,0.14150699973106400,1610.9505604769200,1786.0056596908700,3418.799847737820,0.09776236526005410,-191.0823974609380,108.49474334716800,-9.443731307983400,74.29629516601560,7.347068786621090,34.864356994628900,4.761237621307370,10.856863975524900,5.085540771484380,10.746299743652300,3.3557558059692400,2.184922218322750,-6.103043079376220,2.976605176925660,-6.5508551597595200,-1.9421318769455000,-4.377585411071780,4.266599178314210,-3.537618398666380,-1.0802202224731400
15949,5,29.976598639455800,26.21825724221770,5.65822301723529E-06,0.3412051200866700,0.15698204934597000,843.3335139525790,1401.2010114633200,1564.9017688565100,0.03038955085689390,-215.49191284179700,152.70803833007800,19.590850830078100,55.64198684692380,9.36197566986084,18.692222595214800,-8.462153434753420,3.5737621784210200,-2.9217777252197300,5.041347026824950,4.465345859527590,10.18464183807370,-9.49376392364502,6.451713562011720,-4.456465244293210,-4.988279819488530,4.106869697570800,-1.457280158996580,-2.756037950515750,1.2048579454422000
11939,3,30.002721088435400,21.48500229923520,-3.72442355001112E-06,0.3051907420158390,0.22515316307544700,2830.6882821032100,2757.146718297080,6311.318551968530,0.11650473704563000,-21.686655044555700,75.14049530029300,3.6291184425354000,36.14019775390630,-12.775525093078600,5.412837505340580,-12.75808334350590,11.9935302734375,-14.233283042907700,6.296563625335690,-14.938394546508800,10.209309577941900,-16.749988555908200,1.5898709297180200,-18.809221267700200,0.8979639410972600,-11.092759132385300,7.851916790008550,-6.758254528045650,4.0844879150390600
4742,7,29.988979591836700,23.441822622977600,8.77641468832735E-06,0.15792474150657700,0.06220858171582220,1204.3391403443500,1392.2962966312400,1959.0298206813600,0.07810572574013160,-368.03363037109400,135.06613159179700,31.302764892578100,-4.247562408447270,-17.082653045654300,10.631243705749500,13.845041275024400,21.42746925354000,1.4622858762741100,-2.7065589427948,-8.606236457824710,0.841835618019104,1.3188269138336200,5.047213077545170,-4.612739562988280,-2.5823590755462600,-0.35456162691116300,6.543757915496830,2.3846707344055200,-0.8655369281768800
12756,1,30.002721088435400,21.928411677726500,-1.54606709656946E-06,0.43695852160453800,0.18785570561885800,2206.3367635357500,2048.134221566680,4315.017424050170,0.12471224260440800,-31.731843948364300,102.71044921875,-35.235328674316400,45.85232925415040,-10.995819091796900,14.743118286132800,-10.185709953308100,12.965022087097200,-5.40250301361084,7.155859470367430,-13.44059944152830,6.705482006073000,-12.41628646850590,3.481330156326290,-11.03635311126710,0.30916476249694800,-13.602447509765600,1.560012698173520,-7.117066860198980,1.557221531867980
4131,3,30.002721088435400,27.82758450571670,1.46154093272344E-07,0.39956343173980700,0.060868196189403500,1422.6523558419200,1341.5125796594,3066.474677349190,0.09070777745552980,-242.44793701171900,175.84124755859400,-57.89379119873050,77.05891418457030,-13.277056694030800,-21.235010147094700,23.37087059021000,-5.952317714691160,5.728874206542970,-0.012447277083993000,-6.588820934295650,8.749531745910650,2.0086464881897000,4.990002155303960,-7.931264400482180,-7.984077453613280,-3.3091142177581800,-7.331925392150880,6.110255718231200,-3.334190845489500
8430,0,30.002721088435400,24.950698135478400,4.75909160968513E-08,0.2570856213569640,0.1326713114976880,2516.0717062455300,2544.7771101081400,5593.037177349190,0.1046511715728930,-99.92151641845700,85.52696990966800,-17.078535079956100,3.9009480476379400,-18.8382568359375,1.0721814632415800,-11.130105018615700,12.059967041015600,-18.686756134033200,-1.2729458808898900,-26.48171615600590,-2.4042084217071500,-14.292350769043000,4.199188709259030,-20.84115219116210,-4.612231254577640,-12.70197868347170,-1.2672609090805100,-18.010757446289100,3.6689202785491900
19408,5,29.976598639455800,23.8387785118181,-2.72374381893314E-06,0.37919101119041400,0.25533172488212600,1672.0464550173500,2006.2972168958700,3687.031461802870,0.07230420337916340,-50.816341400146500,127.30057525634800,-11.004345893859900,36.60335922241210,-6.032599449157720,27.57948112487790,-10.819796562194800,10.212656021118200,-8.215530395507810,8.044114112854000,-10.140118598938000,10.424131393432600,-0.4171992540359500,8.334633827209470,-11.389128684997600,8.405070304870610,-10.283180236816400,-0.9400004148483280,-1.9323656558990500,3.0609865188598600
5994,4,29.976598639455800,21.85177602842430,9.15161217562854E-06,0.3892160654067990,0.2373097985982900,2092.8161466843400,2317.480975839120,4642.298393929120,0.0778367968144849,-62.94841766357420,98.4046401977539,5.2872419357299800,48.3156623840332,-8.9038667678833,23.768293380737300,-7.776609420776370,18.513029098510700,-10.734950065612800,14.831742286682100,-10.219467163085900,9.308111190795900,-8.23676872253418,6.678735733032230,-6.167179584503170,5.0542473793029800,-10.549139976501500,3.662092685699460,-5.8104987144470200,1.7102270126342800
6268,2,29.976598639455800,21.901448119488500,-4.32331489719218E-06,0.42828530073165900,0.1747882217168810,2140.0834520245000,2189.9687168560200,4461.868165575380,0.10069146071359400,-41.42831802368160,104.97073364257800,-23.445045471191400,43.453880310058600,-8.30579948425293,12.922143936157200,-14.811241149902300,8.331721305847170,-15.102241516113300,10.975885391235400,-8.695111274719240,8.25379467010498,-11.208179473877000,5.552087783813480,-10.652454376220700,6.520853519439700,-4.689088344573980,3.893146276474000,-3.454155683517460,1.6162089109420800
19855,9,29.976598639455800,20.719078705335600,5.66614580748137E-05,0.4906541109085080,0.1024671420454980,2769.3639228689700,2780.428851225150,6114.445598433870,0.11772343689484900,-208.1970672607420,65.97683715820310,16.726184844970700,23.829090118408200,3.474726676940920,12.710186958313000,-11.732183456420900,8.435441017150880,-11.666481971740700,11.084183692932100,-6.477848529815670,6.995392322540280,-9.401869773864750,7.061674118041990,-6.429652690887450,6.2990522384643600,-9.044635772705080,2.2330398559570300,-5.586627006530760,3.0536208152771000
23036,6,29.976598639455800,22.475522350992300,0.0002055468939943240,0.3996347188949590,0.15821796655654900,2085.3859562512100,2193.71874036612,4325.621868343340,0.08286371090724240,-150.0505828857420,99.52777862548830,11.337881088256800,32.40879440307620,-5.703796863555910,11.420079231262200,-4.276374340057370,11.641809463501000,-0.9108156561851500,10.462743759155300,3.142958164215090,17.599987030029300,0.651258647441864,10.276932716369600,-7.766750812530520,1.1236522197723400,-5.376006126403810,1.1701653003692600,-4.071302890777590,1.1503604650497400
5121,11,30.002721088435400,28.5727917438788,-1.04989339888562E-05,0.33188849687576300,0.08785105496644970,1163.1211147135100,1404.0989059424600,2195.579015461860,0.06891109882540600,-178.68136596679700,167.68202209472700,-28.69523048400880,33.091678619384800,-10.240436553955100,11.525044441223100,-9.37706184387207,9.384856224060060,-13.523656845092800,5.365314960479740,-13.133803367614700,3.001555919647220,-8.869803428649900,1.8743871450424200,-5.133975505828860,1.511371374130250,-5.431303977966310,5.811122417449950,-2.909748077392580,-5.101078987121580
13975,0,29.976598639455800,23.201363267507900,0.0003643691597972070,0.39378419518470800,0.15369433164596600,2129.3520305510700,2393.4582574339300,4873.626042372680,0.0822385142331526,-125.30207061767600,94.0824966430664,-5.598909854888920,18.818553924560500,0.6383481025695800,25.41911506652830,-3.911794662475590,14.526412010192900,-9.48863410949707,12.340773582458500,-5.593586444854740,14.511703491210900,-3.456908702850340,9.856061935424810,-1.8865058422088600,6.10836124420166,-6.565829753875730,10.096149444580100,-2.5699098110199000,1.0397294759750400
21959,5,30.002721088435400,27.722223475220500,-1.43560589549452E-06,0.27621716260910000,0.21022869646549200,1669.9873383691700,2127.0087599970800,3488.795248151100,0.05907636673433880,-126.67088317871100,115.39873504638700,1.017689824104310,32.97103500366210,13.176867485046400,-0.6598632335662840,-24.02191162109380,19.74934196472170,-17.521488189697300,7.600017070770260,-13.30892276763920,-0.6908709406852720,-9.104461669921880,-0.2235836237668990,-7.603446006774900,6.007345199584960,-11.577164649963400,0.11813805252313600,-13.142743110656700,-10.393451690673800
10740,10,29.976598639455800,24.730265763087200,0.00013194287021178800,0.3595755994319920,0.12989330291748000,1936.9363487583900,2254.991903281480,4418.501528762830,0.08044726713787760,-115.41382598877000,109.61127471923800,-1.7509433031082200,35.85285949707030,-9.99924087524414,27.726287841796900,-5.084709644317630,14.407917022705100,-5.9835357666015600,14.305424690246600,-2.7439374923706100,10.60306453704830,-9.078963279724120,10.142810821533200,-3.6618263721466100,9.012382507324220,-3.6624562740325900,11.532602310180700,-0.153978630900383,8.848067283630370
6345,1,29.976598639455800,22.96100726265920,9.1168121798546E-06,0.3728525936603550,0.20220568776130700,2330.9923268764800,2541.8120828280900,5444.105809903900,0.08862890927575520,-53.76156997680660,95.35966491699220,7.296116828918460,41.5084114074707,-13.041709899902300,12.106013298034700,-21.14884376525880,11.817911148071300,-15.372836112976100,16.146915435791000,-8.360030174255370,15.638086318969700,-7.989694118499760,8.319609642028810,-10.258155822753900,12.545669555664100,-11.51008415222170,9.651262283325200,-6.611806392669680,4.953802108764650
21366,1,29.976598639455800,23.75813408176650,2.39700557358447E-06,0.3154332935810090,0.16157166659832,1819.8879414210300,2030.3066546181800,3979.3142541815900,0.07596082857281180,-111.4115982055660,117.29267883300800,-16.542722702026400,47.54269790649410,-3.142618179321290,19.39759063720700,-2.5291388034820600,12.706046104431200,-6.022190093994140,8.412463188171390,-11.344408988952600,6.439845085144040,-12.386703491210900,4.320949077606200,-8.14966106414795,4.987875938415530,-8.715109825134280,-0.5635271668434140,-5.857435703277590,-2.4341166019439700
2464,0,30.002721088435400,21.553086188399400,-3.53505201928783E-05,0.43229103088378900,0.2259727269411090,2026.9825803208500,2003.0794242322100,4240.508877428940,0.09023233577436200,-134.17178344726600,108.3270263671880,13.27649211883550,40.66981887817380,-7.816508769989010,12.331857681274400,-5.585386753082280,5.5793633460998500,-6.225121974945070,5.850245475769040,-6.175583362579350,6.61168909072876,-7.725508213043210,1.9272948503494300,-6.604386329650880,3.6618900299072300,-5.786153793334960,4.641724109649660,-5.196761131286620,3.037611722946170
10319,0,30.002721088435400,20.21950727521470,0.004784898832440380,0.4518701732158660,0.3176771402359010,1783.8502317654500,2207.3736651395200,4215.120348299740,0.05511196104021660,-39.60622787475590,104.16504669189500,-6.418735980987550,58.89186477661130,1.6617356538772600,30.465726852417000,-2.9764223098754900,15.784558296203600,-8.364496231079100,11.266706466674800,-7.385730743408200,11.393388748168900,-6.997678279876710,8.811894416809080,-4.898070335388180,5.852879524230960,-5.815988540649410,5.922715663909910,-5.311477184295650,6.475597858428960
11524,0,29.976598639455800,22.73002891541470,0.00027496661641635,0.37775468826293900,0.1846742182970050,2666.5955802322500,2501.978361773060,5655.993529422440,0.113203336802866,-56.587650299072300,74.1167984008789,-16.197906494140600,26.453990936279300,-8.745609283447270,15.310301780700700,-15.523355484008800,10.212106704711900,-14.940438270568800,6.974456787109380,-15.923800468444800,4.979859828948980,-15.42894172668460,1.9979543685913100,-13.888001441955600,3.0721216201782200,-11.664820671081500,0.4577489197254180,-13.290811538696300,-0.8399092555046080
3700,2,29.976598639455800,23.595302143239200,-1.88955948488001E-06,0.30826833844184900,0.09282480925321580,1958.8886916618900,2409.2619103447100,4717.1642205957100,0.06889152970081330,-184.47183227539100,95.58939361572270,25.807767868042000,48.38887023925780,-8.393315315246580,28.545961380004900,-5.678581714630130,6.5363922119140600,-9.874649047851560,12.501442909240700,-9.678306579589840,9.626090049743650,-13.102826118469200,7.1069416999816900,-11.536856651306200,3.24043607711792,-8.348799705505370,6.124022483825680,-3.3747916221618700,4.393216133117680
15317,11,29.976598639455800,29.001494254452800,3.56917411181712E-07,0.1906386911869050,0.022426126524806000,873.6361514226830,977.0238731034240,1427.1960175009700,0.04869801752517430,-478.0902404785160,110.35263061523400,12.435667037963900,-14.203907012939500,-11.932300567627000,-18.181537628173800,-19.311201095581100,-12.385180473327600,-6.858784198760990,-7.001306533813480,-11.303632736206100,-14.99199390411380,-14.367385864257800,-9.664000511169430,-2.9040496349334700,1.657423973083500,1.4682637453079200,0.17102518677711500,1.7090471982955900,3.6384518146514900
15947,12,30.002721088435400,21.43806448608770,-1.31506033085316E-06,0.3901389241218570,0.11075692623853700,1214.00084567441,1737.739400941360,2586.6572900050800,0.034318656950889400,-180.13658142089800,146.57305908203100,-6.694987773895260,30.120691299438500,-8.985527038574220,28.036684036254900,-2.0679047107696500,12.96384334564210,-5.777879238128660,6.278321266174320,-4.97261381149292,15.505717277526900,0.8067957162857060,9.123905181884770,0.725441038608551,6.577653884887700,-0.3516605496406560,8.138382911682130,0.07731860876083370,6.201902389526370
